
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign | 
    564.92969 |     268.05896 |      35.22613 |       0.00000 |      17.21446 |      12.21446 |       0.05456 |      25.78769 |     -80.28372 |      30.98369 |      27.24684 |       0.00000 |       9.01394 |      25.50000 |     -80.00000 | 
    565.05988 |     268.15945 |      35.32663 |       0.00000 |      17.21449 |      12.21449 |       0.05459 |      25.78769 |     -80.28378 |      33.50879 |      29.77576 |       0.00000 |      10.81015 |      25.50000 |     -80.00000 | 
    565.19379 |     268.25995 |      35.42714 |       0.00000 |      17.21452 |      12.21452 |       0.05462 |      25.78770 |     -80.28384 |      35.14531 |      31.41610 |       0.00000 |      12.77810 |      25.50000 |     -80.00000 | 
    565.32880 |     268.36047 |      35.52764 |       0.00000 |      17.21454 |      12.21454 |       0.05465 |      25.78770 |     -80.28389 |      36.01855 |      32.29318 |       0.00000 |      14.85129 |      25.50000 |     -80.00000 | 
    565.46265 |     268.46097 |      35.62814 |       0.00000 |      17.21457 |      12.21457 |       0.05467 |      25.78770 |     -80.28395 |      36.29415 |      32.57258 |       0.00000 |      16.95521 |      25.50000 |     -80.00000 | 
    565.59814 |     268.56146 |      35.72865 |       0.00000 |      17.21460 |      12.21460 |       0.05470 |      25.78770 |     -80.28400 |      36.12257 |      32.40480 |       0.00000 |      19.01813 |      25.50000 |     -80.00000 | 
    565.73254 |     268.66196 |      35.82915 |       0.00000 |      17.21463 |      12.21463 |       0.05473 |      25.78770 |     -80.28407 |      35.62006 |      31.90605 |       0.00000 |      20.97790 |      25.50000 |     -80.00000 | 
    565.86627 |     268.76248 |      35.92965 |       0.00000 |      17.21466 |      12.21466 |       0.05476 |      25.78770 |     -80.28412 |      34.86345 |      31.15326 |       0.00000 |      22.78506 |      25.50000 |     -80.00000 | 
    565.99963 |     268.86298 |      36.03015 |       0.00000 |      17.21469 |      12.21468 |       0.05479 |      25.78770 |     -80.28418 |      33.88905 |      30.18263 |       0.00000 |      24.40302 |      25.50000 |     -80.00000 | 
    566.13477 |     268.96347 |      36.13065 |       0.00000 |      17.21471 |      12.21471 |       0.05481 |      25.78770 |     -80.28423 |      32.69911 |      29.00842 |       1.00000 |      25.80640 |      25.50000 |     -80.00000 | 
    566.26831 |     269.06400 |      36.23116 |       0.00000 |      17.21474 |      12.21474 |       0.05484 |      25.78770 |     -80.28429 |      31.28167 |      27.55927 |       1.00000 |      26.97832 |      25.50000 |     -80.00000 | 
    566.40485 |     269.16449 |      36.33166 |       0.00000 |      17.21477 |      12.21477 |       0.05487 |      25.78771 |     -80.28436 |      29.62416 |      25.87243 |       1.00000 |      27.90782 |      25.50000 |     -80.00000 | 
    566.54419 |     269.26498 |      36.43216 |       0.00000 |      17.21480 |      12.21480 |       0.05490 |      25.78771 |     -80.28442 |      27.75250 |      23.98579 |       1.00000 |      28.58783 |      25.50000 |     -80.00000 | 
    566.68115 |     269.36548 |      36.53267 |       0.00000 |      17.21482 |      12.21482 |       0.05492 |      25.78771 |     -80.28447 |      25.60739 |      21.84708 |       1.00000 |      29.01462 |      25.50000 |     -80.00000 | 
    566.82227 |     269.46600 |      36.63317 |       0.00000 |      17.21485 |      12.21485 |       0.05495 |      25.78771 |     -80.28453 |      23.02273 |      19.28975 |       1.00000 |      29.18507 |      25.50000 |     -80.00000 | 
    566.89429 |     269.51624 |      36.68342 |       0.00000 |      17.21487 |      12.21487 |       0.05497 |      25.78771 |     -80.28456 |      21.50449 |      17.79122 |       1.00000 |      29.17203 |      25.50000 |     -80.00000 | 
    567.04492 |     269.61676 |      36.78392 |       0.00000 |      17.21489 |      12.21489 |       0.05499 |      25.78771 |     -80.28462 |      17.86457 |      14.19707 |       1.00000 |      28.94027 |      25.50000 |     -80.00000 | 
    567.19183 |     269.71725 |      36.88442 |       0.00000 |      17.21492 |      12.21492 |       0.05502 |      25.78771 |     -80.28468 |      13.27035 |       9.64132 |       1.00000 |      28.41251 |      25.50000 |     -80.00000 | 
    567.33557 |     269.81775 |      36.98492 |       0.00000 |      17.21495 |      12.21495 |       0.05505 |      25.78771 |     -80.28474 |       7.84697 |       4.23814 |       1.00000 |      27.55086 |      25.50000 |     -80.00000 | 
    567.47864 |     269.91824 |      37.08543 |       0.00000 |      17.21498 |      12.21498 |       0.05508 |      25.78771 |     -80.28480 |       1.99109 |      -1.62066 |       1.00000 |      26.31305 |      25.50000 |     -80.00000 | 
    567.61700 |     270.01877 |      37.18593 |       0.00000 |      17.21501 |      12.21501 |       0.05509 |      25.78771 |     -80.28485 |      -1.12579 |      -4.75869 |       1.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    567.74182 |     270.11926 |      37.28643 |       0.00000 |      17.21503 |      12.21503 |       0.05509 |      25.78772 |     -80.28490 |      -0.25842 |      -3.92239 |       1.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    567.86041 |     270.21976 |      37.38694 |       0.00000 |      17.21506 |      12.21506 |       0.05509 |      25.78772 |     -80.28494 |       2.05316 |      -1.63173 |       1.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    567.97687 |     270.32025 |      37.48744 |       0.00000 |      17.21509 |      12.21509 |       0.05509 |      25.78773 |     -80.28499 |       4.17185 |       0.48007 |       1.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    568.08936 |     270.42078 |      37.58794 |       0.00000 |      17.21512 |      12.21512 |       0.05509 |      25.78773 |     -80.28503 |       6.00988 |       2.30451 |       1.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    568.20251 |     270.52127 |      37.68844 |       0.00000 |      17.21515 |      12.21514 |       0.05509 |      25.78773 |     -80.28508 |       7.57757 |       3.86615 |       1.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    568.31378 |     270.62177 |      37.78894 |       0.00000 |      17.21517 |      12.21517 |       0.05509 |      25.78774 |     -80.28513 |       8.88462 |       5.19522 |       1.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    568.42554 |     270.72226 |      37.88945 |       0.00000 |      17.21520 |      12.21520 |       0.05509 |      25.78774 |     -80.28517 |       9.93900 |       6.27771 |       1.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    568.53650 |     270.82278 |      37.98995 |       0.00000 |      17.21523 |      12.21523 |       0.05509 |      25.78775 |     -80.28521 |      10.74720 |       7.10694 |       1.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    568.65417 |     270.92328 |      38.09045 |       0.00000 |      17.21526 |      12.21526 |       0.05509 |      25.78775 |     -80.28526 |      11.31439 |       7.70871 |       1.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    568.76587 |     271.02377 |      38.19096 |       0.00000 |      17.21528 |      12.21528 |       0.05509 |      25.78776 |     -80.28530 |      11.64453 |       8.07946 |       1.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    568.87592 |     271.12427 |      38.29146 |       0.00000 |      17.21531 |      12.21531 |       0.05509 |      25.78776 |     -80.28535 |      11.74049 |       8.19273 |       1.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    568.98584 |     271.22479 |      38.39196 |       0.00000 |      17.21534 |      12.21534 |       0.05509 |      25.78777 |     -80.28539 |      11.60409 |       8.06140 |       1.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    569.09674 |     271.32529 |      38.49246 |       0.00000 |      17.21537 |      12.21537 |       0.05509 |      25.78777 |     -80.28544 |      11.23612 |       7.70211 |       1.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    569.20782 |     271.42578 |      38.59296 |       0.00000 |      17.21540 |      12.21540 |       0.05509 |      25.78778 |     -80.28548 |      10.63641 |       7.09161 |       1.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    569.26227 |     271.47604 |      38.64322 |       0.00000 |      17.21541 |      12.21541 |       0.05509 |      25.78778 |     -80.28550 |      10.24935 |       6.69058 |       1.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    569.38507 |     271.57654 |      38.74372 |       0.00000 |      17.21544 |      12.21544 |       0.05509 |      25.78778 |     -80.28555 |       9.29977 |       5.72273 |       1.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    569.49567 |     271.67703 |      38.84422 |       0.00000 |      17.21547 |      12.21547 |       0.05509 |      25.78779 |     -80.28559 |       8.11760 |       4.49791 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    569.60712 |     271.77756 |      38.94473 |       0.00000 |      17.21549 |      12.21549 |       0.05509 |      25.78780 |     -80.28564 |       6.73195 |       3.11474 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    569.71729 |     271.87805 |      39.04523 |       0.00000 |      17.21552 |      12.21552 |       0.05509 |      25.78780 |     -80.28568 |       5.20368 |       1.58887 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    569.83209 |     271.97855 |      39.14573 |       0.00000 |      17.21555 |      12.21555 |       0.05509 |      25.78781 |     -80.28571 |       3.62717 |       0.01462 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    569.95264 |     272.07907 |      39.24623 |       0.00000 |      17.21558 |      12.21558 |       0.05509 |      25.78782 |     -80.28575 |       1.84595 |      -1.76443 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    570.07410 |     272.17957 |      39.34673 |       0.00000 |      17.21561 |      12.21561 |       0.05509 |      25.78782 |     -80.28579 |       0.13155 |      -3.47659 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    570.19556 |     272.28006 |      39.44724 |       0.00000 |      17.21563 |      12.21563 |       0.05509 |      25.78782 |     -80.28584 |      -0.56989 |      -4.17589 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    570.30585 |     272.38055 |      39.54774 |       0.00000 |      17.21566 |      12.21566 |       0.05509 |      25.78783 |     -80.28587 |      -1.04859 |      -4.65242 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    570.42743 |     272.48108 |      39.64824 |       0.00000 |      17.21569 |      12.21569 |       0.05509 |      25.78783 |     -80.28590 |      -1.51178 |      -5.11358 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    570.54993 |     272.58157 |      39.74874 |       0.00000 |      17.21572 |      12.21572 |       0.05509 |      25.78784 |     -80.28594 |      -1.95028 |      -5.55012 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    570.66052 |     272.68207 |      39.84925 |       0.00000 |      17.21574 |      12.21574 |       0.05509 |      25.78784 |     -80.28597 |      -2.32461 |      -5.92257 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    570.76715 |     272.78256 |      39.94975 |       0.00000 |      17.21577 |      12.21577 |       0.05509 |      25.78784 |     -80.28600 |      -2.58086 |      -6.17711 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    570.86902 |     272.88287 |      40.05004 |       0.00000 |      17.21580 |      12.21580 |       0.05509 |      25.78784 |     -80.28603 |      -2.70532 |      -6.30008 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    570.96661 |     272.98044 |      40.14761 |       0.00000 |      17.21583 |      12.21583 |       0.05509 |      25.78784 |     -80.28606 |      -2.71623 |      -6.30970 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    571.06482 |     273.07864 |      40.24583 |       0.00000 |      17.21585 |      12.21586 |       0.05509 |      25.78784 |     -80.28608 |      -2.65464 |      -6.24692 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    571.16693 |     273.17917 |      40.34633 |       0.00000 |      17.21588 |      12.21588 |       0.05509 |      25.78784 |     -80.28609 |      -2.58242 |      -6.17354 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    571.27167 |     273.27966 |      40.44683 |       0.00000 |      17.21591 |      12.21591 |       0.05509 |      25.78784 |     -80.28612 |      -2.57547 |      -6.16559 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    571.37280 |     273.37982 |      40.54700 |       0.00000 |      17.21594 |      12.21594 |       0.05509 |      25.78784 |     -80.28613 |      -2.68441 |      -6.27354 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    571.45459 |     273.46158 |      40.62875 |       0.00000 |      17.21596 |      12.21596 |       0.05509 |      25.78783 |     -80.28615 |      -2.85507 |      -6.44349 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    571.57410 |     273.58112 |      40.74828 |       0.00000 |      17.21600 |      12.21599 |       0.05509 |      25.78783 |     -80.28616 |      -3.16444 |      -6.75178 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    571.68896 |     273.69595 |      40.86313 |       0.00000 |      17.21603 |      12.21603 |       0.05509 |      25.78783 |     -80.28618 |      -3.36324 |      -6.94959 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    571.77692 |     273.78394 |      40.95112 |       0.00000 |      17.21605 |      12.21605 |       0.05509 |      25.78782 |     -80.28619 |      -3.28266 |      -6.86840 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    571.87836 |     273.88440 |      41.05158 |       0.00000 |      17.21608 |      12.21608 |       0.05509 |      25.78782 |     -80.28620 |      -2.83021 |      -6.41538 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    571.98346 |     273.98489 |      41.15208 |       0.00000 |      17.21611 |      12.21611 |       0.05509 |      25.78782 |     -80.28622 |      -2.35024 |      -5.93487 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    572.09265 |     274.08542 |      41.25258 |       0.00000 |      17.21614 |      12.21614 |       0.05509 |      25.78782 |     -80.28622 |      -1.97743 |      -5.56154 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    572.20465 |     274.18591 |      41.35308 |       0.00000 |      17.21616 |      12.21616 |       0.05509 |      25.78781 |     -80.28623 |      -1.73777 |      -5.32135 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    572.32233 |     274.28641 |      41.45359 |       0.00000 |      17.21619 |      12.21619 |       0.05509 |      25.78781 |     -80.28624 |      -1.63648 |      -5.21957 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    572.44275 |     274.38690 |      41.55409 |       0.00000 |      17.21622 |      12.21622 |       0.05509 |      25.78781 |     -80.28625 |      -1.65761 |      -5.24021 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    572.56348 |     274.48743 |      41.65459 |       0.00000 |      17.21625 |      12.21625 |       0.05509 |      25.78780 |     -80.28625 |      -1.76765 |      -5.34977 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    572.68335 |     274.58792 |      41.75510 |       0.00000 |      17.21627 |      12.21627 |       0.05509 |      25.78780 |     -80.28626 |      -1.92249 |      -5.50416 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    572.80359 |     274.68842 |      41.85560 |       0.00000 |      17.21630 |      12.21630 |       0.05509 |      25.78780 |     -80.28628 |      -2.07124 |      -5.65246 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    572.92334 |     274.78894 |      41.95610 |       0.00000 |      17.21633 |      12.21633 |       0.05509 |      25.78780 |     -80.28629 |      -2.16687 |      -5.74767 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    573.04028 |     274.88943 |      42.05660 |       0.00000 |      17.21636 |      12.21636 |       0.05509 |      25.78780 |     -80.28629 |      -2.17501 |      -5.75541 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    573.15918 |     274.98993 |      42.15711 |       0.00000 |      17.21639 |      12.21639 |       0.05509 |      25.78779 |     -80.28629 |      -2.08596 |      -5.66594 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    573.27704 |     275.09042 |      42.25761 |       0.00000 |      17.21641 |      12.21641 |       0.05509 |      25.78779 |     -80.28630 |      -1.93412 |      -5.51370 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    573.39734 |     275.19095 |      42.35811 |       0.00000 |      17.21644 |      12.21644 |       0.05509 |      25.78779 |     -80.28631 |      -1.78205 |      -5.36122 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    573.52374 |     275.29144 |      42.45861 |       0.00000 |      17.21647 |      12.21647 |       0.05509 |      25.78779 |     -80.28632 |      -1.68668 |      -5.26544 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    573.64929 |     275.39194 |      42.55912 |       0.00000 |      17.21650 |      12.21650 |       0.05509 |      25.78779 |     -80.28632 |      -1.68186 |      -5.26022 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    573.77069 |     275.49243 |      42.65962 |       0.00000 |      17.21653 |      12.21653 |       0.05509 |      25.78778 |     -80.28633 |      -1.78110 |      -5.35907 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    573.88916 |     275.59296 |      42.76012 |       0.00000 |      17.21655 |      12.21655 |       0.05509 |      25.78778 |     -80.28634 |      -1.97463 |      -5.55219 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    574.00671 |     275.69345 |      42.86062 |       0.00000 |      17.21658 |      12.21658 |       0.05509 |      25.78778 |     -80.28635 |      -2.23284 |      -5.81001 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    574.12286 |     275.79395 |      42.96113 |       0.00000 |      17.21661 |      12.21661 |       0.05509 |      25.78778 |     -80.28635 |      -2.51371 |      -6.09052 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    574.23090 |     275.89444 |      43.06163 |       0.00000 |      17.21664 |      12.21664 |       0.05509 |      25.78778 |     -80.28636 |      -2.77546 |      -6.35190 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    574.33508 |     275.99496 |      43.16213 |       0.00000 |      17.21667 |      12.21667 |       0.05509 |      25.78778 |     -80.28637 |      -2.98287 |      -6.55896 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    574.43732 |     276.09546 |      43.26263 |       0.00000 |      17.21669 |      12.21669 |       0.05509 |      25.78777 |     -80.28638 |      -3.11814 |      -6.69384 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    574.53986 |     276.19595 |      43.36314 |       0.00000 |      17.21672 |      12.21672 |       0.05509 |      25.78777 |     -80.28638 |      -3.18188 |      -6.75725 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    574.64172 |     276.29645 |      43.46363 |       0.00000 |      17.21675 |      12.21675 |       0.05509 |      25.78777 |     -80.28638 |      -3.19054 |      -6.76555 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    574.74219 |     276.39667 |      43.56384 |       0.00000 |      17.21678 |      12.21678 |       0.05509 |      25.78777 |     -80.28639 |      -3.16868 |      -6.74328 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    574.84229 |     276.49673 |      43.66391 |       0.00000 |      17.21680 |      12.21680 |       0.05509 |      25.78777 |     -80.28640 |      -3.13349 |      -6.70777 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    574.94360 |     276.59723 |      43.76442 |       0.00000 |      17.21683 |      12.21683 |       0.05509 |      25.78776 |     -80.28641 |      -3.09236 |      -6.66631 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    575.04498 |     276.69775 |      43.86492 |       0.00000 |      17.21686 |      12.21686 |       0.05509 |      25.78776 |     -80.28642 |      -3.04997 |      -6.62357 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    575.14764 |     276.79825 |      43.96542 |       0.00000 |      17.21689 |      12.21689 |       0.05509 |      25.78776 |     -80.28642 |      -3.00850 |      -6.58177 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    575.25696 |     276.89874 |      44.06593 |       0.00000 |      17.21692 |      12.21692 |       0.05509 |      25.78776 |     -80.28642 |      -2.96540 |      -6.53831 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    575.35938 |     276.99927 |      44.16643 |       0.00000 |      17.21695 |      12.21694 |       0.05509 |      25.78776 |     -80.28643 |      -2.91676 |      -6.48935 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    575.46216 |     277.09976 |      44.26693 |       0.00000 |      17.21697 |      12.21697 |       0.05509 |      25.78775 |     -80.28644 |      -2.86080 |      -6.43310 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    575.56409 |     277.20026 |      44.36743 |       0.00000 |      17.21700 |      12.21700 |       0.05509 |      25.78775 |     -80.28645 |      -2.79798 |      -6.36990 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    575.66821 |     277.30075 |      44.46793 |       0.00000 |      17.21703 |      12.21703 |       0.05509 |      25.78775 |     -80.28645 |      -2.72679 |      -6.29842 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    575.76941 |     277.40125 |      44.56843 |       0.00000 |      17.21706 |      12.21706 |       0.05509 |      25.78775 |     -80.28645 |      -2.64705 |      -6.21832 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    575.87000 |     277.50168 |      44.66885 |       0.00000 |      17.21708 |      12.21708 |       0.05509 |      25.78775 |     -80.28646 |      -2.55940 |      -6.13034 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    575.96857 |     277.60025 |      44.76741 |       0.00000 |      17.21711 |      12.21711 |       0.05509 |      25.78774 |     -80.28647 |      -2.46643 |      -6.03709 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    576.06677 |     277.69846 |      44.86562 |       0.00000 |      17.21714 |      12.21714 |       0.05509 |      25.78774 |     -80.28648 |      -2.36714 |      -5.93744 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    576.16486 |     277.79651 |      44.96369 |       0.00000 |      17.21717 |      12.21717 |       0.05509 |      25.78774 |     -80.28648 |      -2.26362 |      -5.83365 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    576.26160 |     277.89328 |      45.06046 |       0.00000 |      17.21719 |      12.21719 |       0.05509 |      25.78774 |     -80.28648 |      -2.16060 |      -5.73033 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    576.35767 |     277.98932 |      45.15649 |       0.00000 |      17.21722 |      12.21722 |       0.05509 |      25.78774 |     -80.28649 |      -2.06241 |      -5.63181 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    576.45178 |     278.08347 |      45.25064 |       0.00000 |      17.21725 |      12.21725 |       0.05509 |      25.78774 |     -80.28649 |      -1.97650 |      -5.54563 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    576.54633 |     278.17801 |      45.34517 |       0.00000 |      17.21727 |      12.21727 |       0.05509 |      25.78773 |     -80.28650 |      -1.90831 |      -5.47721 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    576.64020 |     278.27185 |      45.43903 |       0.00000 |      17.21730 |      12.21730 |       0.05509 |      25.78773 |     -80.28651 |      -1.86544 |      -5.43404 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    576.73529 |     278.36697 |      45.53415 |       0.00000 |      17.21733 |      12.21732 |       0.05509 |      25.78773 |     -80.28651 |      -1.85173 |      -5.42001 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    576.83014 |     278.46179 |      45.62898 |       0.00000 |      17.21735 |      12.21735 |       0.05509 |      25.78773 |     -80.28651 |      -1.86829 |      -5.43631 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    576.92523 |     278.55688 |      45.72407 |       0.00000 |      17.21738 |      12.21738 |       0.05509 |      25.78773 |     -80.28652 |      -1.91154 |      -5.47924 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    577.01886 |     278.65054 |      45.81771 |       0.00000 |      17.21740 |      12.21740 |       0.05509 |      25.78773 |     -80.28653 |      -1.97329 |      -5.54072 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    577.11481 |     278.74646 |      45.91364 |       0.00000 |      17.21743 |      12.21743 |       0.05509 |      25.78772 |     -80.28653 |      -2.04718 |      -5.61433 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    577.21216 |     278.84381 |      46.01099 |       0.00000 |      17.21746 |      12.21746 |       0.05509 |      25.78772 |     -80.28654 |      -2.12367 |      -5.69054 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    577.30963 |     278.94125 |      46.10844 |       0.00000 |      17.21748 |      12.21748 |       0.05509 |      25.78772 |     -80.28654 |      -2.19421 |      -5.76077 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    577.40503 |     279.03665 |      46.20383 |       0.00000 |      17.21751 |      12.21751 |       0.05509 |      25.78772 |     -80.28654 |      -2.25423 |      -5.82057 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    577.50250 |     279.13416 |      46.30132 |       0.00000 |      17.21754 |      12.21754 |       0.05509 |      25.78772 |     -80.28655 |      -2.30886 |      -5.87490 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    577.59906 |     279.23071 |      46.39788 |       0.00000 |      17.21756 |      12.21756 |       0.05509 |      25.78771 |     -80.28656 |      -2.36334 |      -5.92907 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    577.69836 |     279.32990 |      46.49707 |       0.00000 |      17.21759 |      12.21759 |       0.05509 |      25.78771 |     -80.28656 |      -2.42979 |      -5.99530 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    577.79962 |     279.43015 |      46.59733 |       0.00000 |      17.21762 |      12.21762 |       0.05509 |      25.78771 |     -80.28657 |      -2.51672 |      -6.08194 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    577.89960 |     279.52972 |      46.69690 |       0.00000 |      17.21765 |      12.21765 |       0.05509 |      25.78771 |     -80.28658 |      -2.62619 |      -6.19111 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    578.00043 |     279.63022 |      46.79740 |       0.00000 |      17.21767 |      12.21768 |       0.05509 |      25.78771 |     -80.28658 |      -2.75588 |      -6.32051 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    578.10138 |     279.73053 |      46.89772 |       0.00000 |      17.21770 |      12.21770 |       0.05509 |      25.78771 |     -80.28658 |      -2.89377 |      -6.45813 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    578.19946 |     279.82867 |      46.99583 |       0.00000 |      17.21773 |      12.21773 |       0.05509 |      25.78770 |     -80.28659 |      -3.02419 |      -6.58830 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    578.29962 |     279.92877 |      47.09594 |       0.00000 |      17.21776 |      12.21776 |       0.05509 |      25.78770 |     -80.28659 |      -3.14053 |      -6.70436 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    578.40149 |     280.02844 |      47.19563 |       0.00000 |      17.21778 |      12.21779 |       0.05509 |      25.78770 |     -80.28660 |      -3.22907 |      -6.79263 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    578.50269 |     280.12881 |      47.29599 |       0.00000 |      17.21781 |      12.21781 |       0.05509 |      25.78770 |     -80.28661 |      -3.28319 |      -6.84651 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    578.60663 |     280.22931 |      47.39649 |       0.00000 |      17.21784 |      12.21784 |       0.05509 |      25.78770 |     -80.28661 |      -3.30196 |      -6.86500 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
    578.70868 |     280.32983 |      47.49699 |       0.00000 |      17.21787 |      12.21787 |       0.05509 |      25.78769 |     -80.28661 |      -3.28978 |      -6.85255 |       0.00000 |      25.54250 |      25.50000 |     -80.00000 | 
